order_id,cost,kiosk_number,date_ordered
59699,10.13,3,11/15/2022
59700,15.74,3,11/15/2022
59701,11.94,4,11/15/2022
59702,4.48,1,11/15/2022
59703,16.93,2,11/15/2022
59704,12.46,4,11/15/2022
59705,23.61,2,11/15/2022
59706,1.29,2,11/15/2022
59707,8.74,3,11/15/2022
59708,13.03,2,11/15/2022
59709,24.77,3,11/15/2022
59710,4.78,1,11/15/2022
59711,8.37,2,11/15/2022
59712,15.32,1,11/15/2022
59713,13.16,4,11/15/2022
59714,15.52,3,11/15/2022
59715,16.45,1,11/15/2022
59716,11.23,1,11/15/2022
59717,12.56,2,11/15/2022
59718,11.13,1,11/15/2022
59719,10.77,3,11/15/2022
59720,18.62,1,11/15/2022
59721,11.46,2,11/15/2022
59722,14.52,4,11/15/2022
59723,16.12,4,11/15/2022
59724,3.79,3,11/15/2022
59725,16.03,1,11/15/2022
59726,15.16,1,11/15/2022
59727,18.06,3,11/15/2022
59728,3.68,1,11/15/2022
59729,12.39,2,11/15/2022
59730,12.86,3,11/15/2022
59731,13.03,1,11/15/2022
59732,7.98,1,11/15/2022
59733,19.09,3,11/15/2022
59734,12.22,1,11/15/2022
59735,25.27,3,11/15/2022
59736,9.57,3,11/15/2022
59737,19.92,4,11/15/2022
59738,17.14,3,11/15/2022
59739,8.28,3,11/15/2022
59740,17.92,4,11/15/2022
59741,22.32,1,11/15/2022
59742,5.35,1,11/15/2022
59743,8.54,1,11/15/2022
59744,11.74,3,11/15/2022
59745,24.27,2,11/15/2022
59746,11.56,3,11/15/2022
59747,4.55,4,11/15/2022
59748,10.57,2,11/15/2022
59749,8.18,2,11/15/2022
59750,13.55,1,11/15/2022
59751,6.18,2,11/15/2022
59752,4.89,1,11/15/2022
59753,17.21,1,11/15/2022
59754,13.52,1,11/15/2022
59755,19.93,1,11/15/2022
59756,28.15,1,11/15/2022
59757,9.45,2,11/15/2022
59758,9.97,1,11/15/2022
59759,19.22,1,11/15/2022
59760,7.27,4,11/15/2022
59761,6.94,1,11/15/2022
59762,10.07,3,11/15/2022
59763,4.18,3,11/15/2022
59764,10.27,2,11/15/2022
59765,17.71,3,11/15/2022
59766,16.08,3,11/15/2022
59767,5.58,3,11/15/2022
59768,13.24,4,11/15/2022
59769,22.01,3,11/15/2022
59770,7.97,2,11/15/2022
59771,13.47,1,11/15/2022
59772,16.43,4,11/15/2022
59773,22.31,3,11/15/2022
59774,14.0,1,11/15/2022
59775,11.32,3,11/15/2022
59776,29.19,3,11/15/2022
59777,22.38,3,11/15/2022
59778,9.07,4,11/15/2022
59779,19.71,3,11/15/2022
59780,8.27,3,11/15/2022
59781,5.19,3,11/16/2022
59782,13.22,2,11/16/2022
59783,12.24,2,11/16/2022
59784,16.96,2,11/16/2022
59785,6.68,1,11/16/2022
59786,15.73,3,11/16/2022
59787,17.28,2,11/16/2022
59788,4.98,4,11/16/2022
59789,8.23,2,11/16/2022
59790,23.91,3,11/16/2022
59791,15.93,2,11/16/2022
59792,10.73,3,11/16/2022
59793,8.98,2,11/16/2022
59794,4.58,4,11/16/2022
59795,6.94,2,11/16/2022
59796,5.87,3,11/16/2022
59797,5.35,4,11/16/2022
59798,26.87,3,11/16/2022
59799,12.98,4,11/16/2022
59800,10.74,2,11/16/2022
59801,18.7,4,11/16/2022
59802,14.0,3,11/16/2022
59803,15.39,2,11/16/2022
59804,12.76,2,11/16/2022
59805,10.03,1,11/16/2022
59806,6.78,3,11/16/2022
59807,18.99,2,11/16/2022
59808,17.53,2,11/16/2022
59809,29.77,4,11/16/2022
59810,21.31,2,11/16/2022
59811,20.99,1,11/16/2022
59812,4.55,1,11/16/2022
59813,13.92,3,11/16/2022
59814,10.47,2,11/16/2022
59815,9.87,2,11/16/2022
59816,8.38,2,11/16/2022
59817,21.28,1,11/16/2022
59818,12.77,2,11/16/2022
59819,11.13,4,11/16/2022
59820,7.27,3,11/16/2022
59821,9.77,1,11/16/2022
59822,14.56,1,11/16/2022
59823,6.37,1,11/16/2022
59824,15.6,2,11/16/2022
59825,5.19,1,11/16/2022
59826,10.14,3,11/16/2022
59827,8.77,3,11/16/2022
59828,15.13,4,11/16/2022
59829,9.07,1,11/16/2022
59830,10.57,1,11/16/2022
59831,12.67,2,11/16/2022
59832,8.64,1,11/16/2022
59833,16.49,2,11/16/2022
59834,1.49,4,11/16/2022
59835,18.38,3,11/16/2022
59836,7.38,4,11/16/2022
59837,10.68,3,11/16/2022
59838,8.57,1,11/16/2022
59839,17.23,1,11/16/2022
59840,26.87,1,11/16/2022
59841,27.42,3,11/16/2022
59842,4.55,4,11/16/2022
59843,26.86,2,11/16/2022
59844,26.38,4,11/16/2022
59845,12.27,1,11/16/2022
59846,11.46,3,11/16/2022
59847,1.99,3,11/16/2022
59848,5.18,4,11/16/2022
59849,7.69,3,11/16/2022
59850,13.24,2,11/16/2022
59851,4.55,1,11/16/2022
59852,4.78,4,11/16/2022
59853,14.42,4,11/16/2022
59854,28.67,4,11/16/2022
59855,11.74,3,11/16/2022
59856,13.33,3,11/16/2022
59857,19.48,2,11/16/2022
59858,12.06,3,11/16/2022
59859,10.43,4,11/16/2022
59860,6.84,1,11/16/2022
59861,20.72,2,11/16/2022
59862,3.79,3,11/16/2022
59863,15.83,3,11/16/2022
59864,23.62,4,11/16/2022
59865,4.19,2,11/16/2022
59866,22.31,1,11/16/2022
59867,11.93,4,11/16/2022
59868,19.98,3,11/16/2022
59869,12.34,4,11/16/2022
59870,11.37,1,11/16/2022
59871,12.86,4,11/16/2022
59872,30.1,2,11/16/2022
59873,6.48,2,11/16/2022
59874,2.09,2,11/16/2022
59875,12.72,1,11/16/2022
59876,4.19,4,11/16/2022
59877,13.8,2,11/16/2022
59878,28.96,3,11/16/2022
59879,9.28,2,11/16/2022
59880,2.89,2,11/16/2022
59881,32.66,1,11/16/2022
59882,11.37,3,11/16/2022
59883,13.93,3,11/16/2022
59884,2.39,3,11/16/2022
59885,9.45,3,11/16/2022
59886,4.09,4,11/16/2022
59887,8.27,3,11/16/2022
59888,10.56,3,11/16/2022
59889,9.84,2,11/16/2022
59890,15.74,4,11/16/2022
59891,6.28,3,11/16/2022
59892,23.07,4,11/16/2022
59893,16.99,4,11/16/2022
59894,8.87,3,11/16/2022
59895,23.74,4,11/16/2022
59896,9.07,2,11/16/2022
59897,16.22,4,11/16/2022
59898,12.53,2,11/16/2022
59899,16.93,4,11/16/2022
59900,20.02,4,11/16/2022
59901,15.68,3,11/16/2022
59902,2.19,1,11/16/2022
59903,6.07,2,11/16/2022
59904,11.03,1,11/16/2022
59905,9.47,2,11/16/2022
59906,8.36,1,11/16/2022
59907,21.51,4,11/16/2022
59908,10.26,3,11/16/2022
59909,19.23,2,11/16/2022
59910,18.81,3,11/16/2022
59911,21.04,2,11/16/2022
59912,7.18,4,11/16/2022
59913,11.54,2,11/16/2022
59914,8.37,1,11/16/2022
59915,13.23,4,11/16/2022
59916,9.67,4,11/16/2022
59917,20.02,2,11/16/2022
59918,13.44,4,11/16/2022
59919,10.27,1,11/16/2022
59920,5.19,2,11/16/2022
59921,10.34,1,11/16/2022
59922,8.28,3,11/16/2022
59923,15.43,2,11/16/2022
59924,6.54,2,11/16/2022
59925,11.64,1,11/16/2022
59926,6.88,4,11/16/2022
59927,5.08,2,11/16/2022
59928,13.47,1,11/16/2022
59929,10.47,3,11/16/2022
59930,16.17,2,11/16/2022
59931,6.94,1,11/16/2022
59932,32.86,3,11/16/2022
59933,2.19,1,11/16/2022
59934,15.12,2,11/16/2022
59935,12.57,1,11/16/2022
59936,18.12,2,11/16/2022
59937,14.64,1,11/16/2022
59938,10.17,3,11/16/2022
59939,10.17,4,11/16/2022
59940,20.05,2,11/16/2022
59941,12.87,3,11/16/2022
59942,4.78,1,11/16/2022
59943,13.32,3,11/16/2022
59944,18.42,1,11/16/2022
59945,23.97,4,11/16/2022
59946,17.45,1,11/16/2022
59947,7.44,4,11/16/2022
59948,10.03,3,11/16/2022
59949,10.27,1,11/16/2022
59950,10.37,4,11/16/2022
59951,6.15,1,11/16/2022
59952,30.7,3,11/16/2022
59953,2.39,4,11/16/2022
59954,10.83,1,11/16/2022
59955,21.15,4,11/16/2022
59956,18.18,3,11/16/2022
59957,15.93,3,11/16/2022
59958,12.17,1,11/16/2022
59959,10.46,3,11/16/2022
59960,9.83,1,11/16/2022
59961,3.79,3,11/16/2022
59962,15.36,4,11/16/2022
59963,11.64,4,11/16/2022
59964,5.48,2,11/16/2022
59965,25.16,3,11/16/2022
59966,18.48,1,11/16/2022
59967,7.88,2,11/16/2022
59968,15.74,3,11/16/2022
59969,6.18,3,11/16/2022
59970,12.17,1,11/16/2022
59971,11.37,4,11/16/2022
59972,7.64,1,11/16/2022
59973,13.56,1,11/16/2022
59974,13.26,1,11/16/2022
59975,2.29,4,11/16/2022
59976,11.63,1,11/16/2022
59977,16.82,4,11/16/2022
59978,15.42,3,11/16/2022
59979,13.55,2,11/16/2022
59980,15.77,2,11/16/2022
59981,18.46,1,11/16/2022
59982,12.47,1,11/16/2022
59983,17.43,3,11/16/2022
59984,17.76,4,11/16/2022
59985,8.38,1,11/16/2022
59986,14.06,2,11/16/2022
59987,8.77,2,11/16/2022
59988,11.54,1,11/16/2022
59989,12.47,4,11/16/2022
59990,9.45,2,11/16/2022
59991,1.29,3,11/16/2022
59992,23.78,2,11/16/2022
59993,8.77,3,11/16/2022
59994,23.51,3,11/16/2022
59995,9.63,2,11/16/2022
59996,4.38,3,11/16/2022
59997,22.53,2,11/16/2022
59998,8.57,2,11/16/2022
59999,19.41,4,11/16/2022
60000,14.76,3,11/16/2022
60001,19.49,4,11/16/2022
60002,2.39,1,11/16/2022
60003,10.17,3,11/16/2022
60004,30.07,4,11/16/2022
60005,8.08,4,11/16/2022
60006,17.68,2,11/16/2022
60007,22.82,4,11/16/2022
60008,18.52,4,11/16/2022
60009,15.96,3,11/16/2022
60010,8.47,1,11/16/2022
60011,5.17,1,11/16/2022
60012,4.89,2,11/16/2022
60013,10.34,3,11/16/2022
60014,16.19,3,11/16/2022
60015,15.38,2,11/16/2022
60016,24.01,2,11/16/2022
60017,7.84,1,11/16/2022
60018,28.83,4,11/16/2022
60019,7.28,4,11/16/2022
60020,10.67,1,11/16/2022
60021,38.53,2,11/17/2022
60022,9.45,1,11/17/2022
60023,15.93,1,11/17/2022
60024,35.52,1,11/17/2022
60025,8.54,3,11/17/2022
60026,8.96,1,11/17/2022
60027,6.57,4,11/17/2022
60028,6.54,3,11/17/2022
60029,17.77,2,11/17/2022
60030,15.82,4,11/17/2022
60031,6.57,2,11/17/2022
60032,9.47,3,11/17/2022
60033,25.07,1,11/17/2022
60034,6.78,3,11/17/2022
60035,8.47,1,11/17/2022
60036,6.18,3,11/17/2022
60037,11.43,1,11/17/2022
60038,12.17,4,11/17/2022
60039,27.33,1,11/17/2022
60040,10.67,4,11/17/2022
60041,5.19,4,11/17/2022
60042,12.37,4,11/17/2022
60043,2.09,3,11/17/2022
60044,18.42,2,11/17/2022
60045,14.86,4,11/17/2022
60046,17.55,3,11/17/2022
60047,18.62,3,11/17/2022
60048,7.54,4,11/17/2022
60049,20.98,3,11/17/2022
60050,6.88,4,11/17/2022
60051,14.13,1,11/17/2022
60052,8.97,2,11/17/2022
60053,13.93,3,11/17/2022
60054,12.34,3,11/17/2022
60055,18.52,4,11/17/2022
60056,10.33,4,11/17/2022
60057,19.92,2,11/17/2022
60058,9.98,2,11/17/2022
60059,6.29,1,11/17/2022
60060,31.76,1,11/17/2022
60061,2.39,3,11/17/2022
60062,5.18,1,11/17/2022
60063,8.74,4,11/17/2022
60064,27.38,4,11/17/2022
60065,14.42,3,11/17/2022
60066,18.42,4,11/17/2022
60067,14.79,4,11/17/2022
60068,24.28,4,11/17/2022
60069,20.72,3,11/17/2022
60070,7.06,3,11/17/2022
60071,8.37,1,11/17/2022
60072,5.58,2,11/17/2022
60073,8.28,3,11/17/2022
60074,8.38,3,11/17/2022
60075,17.31,1,11/17/2022
60076,13.64,1,11/17/2022
60077,12.96,4,11/17/2022
60078,10.57,1,11/17/2022
60079,10.07,2,11/17/2022
60080,17.12,4,11/17/2022
60081,9.63,1,11/17/2022
60082,14.16,1,11/17/2022
60083,5.59,3,11/17/2022
60084,4.09,1,11/17/2022
60085,9.53,3,11/17/2022
60086,1.99,4,11/17/2022
60087,10.23,1,11/17/2022
60088,18.19,1,11/17/2022
60089,11.37,3,11/17/2022
60090,21.23,3,11/17/2022
60091,8.38,3,11/17/2022
60092,14.34,3,11/17/2022
60093,25.87,1,11/17/2022
60094,7.97,4,11/17/2022
60095,7.58,4,11/17/2022
60096,12.57,4,11/17/2022
60097,11.37,3,11/17/2022
60098,14.47,4,11/17/2022
60099,4.19,1,11/17/2022
60100,19.86,1,11/17/2022
60101,24.7,1,11/17/2022
60102,13.94,4,11/17/2022
60103,13.73,3,11/17/2022
60104,20.02,3,11/17/2022
60105,28.26,1,11/17/2022
60106,4.19,1,11/17/2022
60107,14.36,3,11/17/2022
60108,11.74,2,11/17/2022
60109,16.03,2,11/17/2022
60110,17.82,4,11/17/2022
60111,32.9,2,11/17/2022
60112,20.49,3,11/17/2022
60113,2.39,4,11/17/2022
60114,2.09,3,11/17/2022
60115,14.16,4,11/17/2022
60116,8.98,1,11/17/2022
60117,9.88,1,11/17/2022
60118,13.44,1,11/17/2022
60119,12.88,4,11/17/2022
60120,13.04,2,11/17/2022
60121,16.49,1,11/17/2022
60122,8.28,4,11/17/2022
60123,28.67,3,11/17/2022
60124,13.36,3,11/17/2022
60125,10.74,3,11/17/2022
60126,24.77,4,11/17/2022
60127,25.86,4,11/17/2022
60128,10.57,1,11/17/2022
60129,4.38,4,11/17/2022
60130,8.04,1,11/17/2022
60131,8.97,3,11/17/2022
60132,11.07,2,11/17/2022
60133,16.99,1,11/17/2022
60134,8.28,3,11/17/2022
60135,11.63,3,11/17/2022
60136,14.16,2,11/17/2022
60137,8.98,3,11/17/2022
60138,14.76,2,11/17/2022
60139,24.8,2,11/17/2022
60140,16.31,4,11/17/2022
60141,2.29,2,11/17/2022
60142,8.77,1,11/17/2022
60143,7.37,4,11/17/2022
60144,19.78,4,11/17/2022
60145,8.23,4,11/17/2022
60146,10.67,4,11/17/2022
60147,13.07,4,11/17/2022
60148,12.86,1,11/17/2022
60149,11.88,1,11/17/2022
60150,19.18,3,11/17/2022
60151,12.33,1,11/17/2022
60152,12.07,4,11/17/2022
60153,19.97,2,11/17/2022
60154,9.77,4,11/17/2022
60155,21.78,1,11/17/2022
60156,9.78,1,11/17/2022
60157,3.98,1,11/17/2022
60158,12.47,4,11/17/2022
60159,31.47,1,11/17/2022
60160,7.07,3,11/17/2022
60161,23.97,3,11/17/2022
60162,22.58,2,11/17/2022
60163,25.77,1,11/17/2022
60164,11.17,4,11/17/2022
60165,15.68,4,11/17/2022
60166,4.09,4,11/17/2022
60167,7.44,2,11/17/2022
60168,12.95,2,11/17/2022
60169,27.71,3,11/17/2022
60170,11.77,2,11/17/2022
60171,5.19,2,11/17/2022
60172,12.73,2,11/17/2022
60173,4.58,2,11/17/2022
60174,8.34,2,11/17/2022
60175,21.31,2,11/17/2022
60176,12.36,2,11/17/2022
60177,13.16,3,11/17/2022
60178,10.96,2,11/17/2022
60179,14.42,3,11/17/2022
60180,19.08,2,11/17/2022
60181,9.67,3,11/17/2022
60182,18.33,1,11/17/2022
60183,17.29,4,11/17/2022
60184,26.46,3,11/17/2022
60185,9.46,1,11/17/2022
60186,25.12,1,11/17/2022
60187,15.01,3,11/17/2022
60188,15.69,3,11/17/2022
60189,3.68,4,11/17/2022
60190,18.45,2,11/17/2022
60191,17.92,1,11/17/2022
60192,2.69,1,11/17/2022
60193,19.27,2,11/17/2022
60194,17.09,1,11/17/2022
60195,7.53,2,11/17/2022
60196,9.08,4,11/17/2022
60197,16.81,2,11/17/2022
60198,14.08,3,11/17/2022
60199,9.03,2,11/17/2022
60200,23.07,3,11/17/2022
60201,15.53,3,11/17/2022
60202,9.86,4,11/17/2022
60203,6.64,3,11/17/2022
60204,13.16,1,11/17/2022
60205,11.42,3,11/17/2022
60206,5.48,2,11/17/2022
60207,12.46,1,11/17/2022
60208,20.58,2,11/17/2022
60209,14.45,4,11/17/2022
60210,10.13,3,11/17/2022
60211,11.02,1,11/17/2022
60212,4.09,4,11/17/2022
60213,14.73,4,11/17/2022
60214,12.33,4,11/17/2022
60215,21.52,2,11/17/2022
60216,23.02,4,11/17/2022
60217,12.67,3,11/17/2022
60218,10.73,1,11/17/2022
60219,14.62,4,11/17/2022
60220,10.77,2,11/17/2022
60221,15.45,1,11/17/2022
60222,13.53,1,11/17/2022
60223,4.19,1,11/17/2022
60224,4.68,2,11/17/2022
60225,4.08,4,11/17/2022
60226,7.47,1,11/17/2022
60227,6.29,4,11/17/2022
60228,28.53,4,11/17/2022
60229,25.07,1,11/17/2022
60230,12.14,3,11/17/2022
60231,14.73,3,11/17/2022
60232,17.83,1,11/17/2022
60233,14.57,2,11/17/2022
60234,6.58,4,11/17/2022
60235,11.44,3,11/17/2022
60236,10.97,3,11/17/2022
60237,6.15,2,11/17/2022
60238,11.57,3,11/17/2022
60239,7.34,3,11/17/2022
60240,2.09,2,11/17/2022
60241,10.97,2,11/17/2022
60242,11.36,1,11/17/2022
60243,11.93,1,11/17/2022
60244,21.74,4,11/17/2022
60245,9.84,3,11/17/2022
60246,13.28,2,11/17/2022
60247,6.38,3,11/17/2022
60248,16.03,1,11/17/2022
60249,19.68,4,11/17/2022
60250,2.39,4,11/17/2022
60251,8.17,1,11/17/2022
60252,13.34,4,11/17/2022
60253,7.79,1,11/17/2022
60254,14.46,1,11/17/2022
60255,14.16,2,11/17/2022
60256,11.13,1,11/17/2022
60257,9.45,1,11/17/2022
60258,10.73,2,11/17/2022
60259,17.53,1,11/17/2022
60260,9.84,3,11/17/2022
60261,15.42,4,11/17/2022
60262,14.06,1,11/17/2022
60263,13.54,3,11/17/2022
60264,26.02,1,11/17/2022
60265,7.98,1,11/17/2022
60266,6.08,2,11/17/2022
60267,12.14,2,11/17/2022
60268,23.65,4,11/17/2022
60269,16.53,1,11/17/2022
60270,9.38,4,11/17/2022
60271,8.53,1,11/17/2022
60272,28.37,1,11/17/2022
60273,27.28,3,11/17/2022
60274,14.27,1,11/18/2022
60275,7.68,4,11/18/2022
60276,6.28,4,11/18/2022
60277,34.77,2,11/18/2022
60278,10.37,2,11/18/2022
60279,7.98,3,11/18/2022
60280,13.63,3,11/18/2022
60281,4.55,3,11/18/2022
60282,30.37,4,11/18/2022
60283,8.67,1,11/18/2022
60284,7.67,4,11/18/2022
60285,16.18,1,11/18/2022
60286,8.48,1,11/18/2022
60287,27.47,1,11/18/2022
60288,17.66,1,11/18/2022
60289,19.64,2,11/18/2022
60290,10.7,1,11/18/2022
60291,3.68,4,11/18/2022
60292,13.82,3,11/18/2022
60293,6.98,2,11/18/2022
60294,18.5,1,11/18/2022
60295,8.38,2,11/18/2022
60296,18.52,1,11/18/2022
60297,6.04,3,11/18/2022
60298,12.28,2,11/18/2022
60299,10.74,1,11/18/2022
60300,26.18,1,11/18/2022
60301,8.87,4,11/18/2022
60302,17.33,2,11/18/2022
60303,7.64,2,11/18/2022
60304,14.87,1,11/18/2022
60305,17.98,4,11/18/2022
60306,30.87,2,11/18/2022
60307,17.24,4,11/18/2022
60308,18.82,4,11/18/2022
60309,7.45,2,11/18/2022
60310,21.82,2,11/18/2022
60311,13.28,4,11/18/2022
60312,15.43,3,11/18/2022
60313,8.74,2,11/18/2022
60314,15.38,2,11/18/2022
60315,4.18,3,11/18/2022
60316,11.16,4,11/18/2022
60317,21.42,2,11/18/2022
60318,11.74,4,11/18/2022
60319,15.97,2,11/18/2022
60320,17.84,4,11/18/2022
60321,15.65,3,11/18/2022
60322,18.63,4,11/18/2022
60323,28.83,4,11/18/2022
60324,24.42,3,11/18/2022
60325,3.09,2,11/18/2022
60326,7.08,1,11/18/2022
60327,31.08,4,11/18/2022
60328,11.84,2,11/18/2022
60329,24.12,2,11/18/2022
60330,13.93,1,11/18/2022
60331,15.83,3,11/18/2022
60332,12.42,4,11/18/2022
60333,17.41,1,11/18/2022
60334,14.52,4,11/18/2022
60335,10.14,4,11/18/2022
60336,8.67,3,11/18/2022
60337,11.94,3,11/18/2022
60338,12.88,2,11/18/2022
60339,7.44,2,11/18/2022
60340,15.83,4,11/18/2022
60341,13.97,1,11/18/2022
60342,28.06,4,11/18/2022
60343,6.58,1,11/18/2022
60344,14.27,1,11/18/2022
60345,4.38,2,11/18/2022
60346,16.68,2,11/18/2022
60347,9.37,2,11/18/2022
60348,11.64,4,11/18/2022
60349,11.63,1,11/18/2022
60350,16.76,1,11/18/2022
60351,14.36,3,11/18/2022
60352,6.18,4,11/18/2022
60353,7.27,2,11/18/2022
60354,16.53,1,11/18/2022
60355,20.32,4,11/18/2022
60356,9.45,3,11/18/2022
60357,15.62,3,11/18/2022
60358,20.18,3,11/18/2022
60359,18.83,2,11/18/2022
60360,7.04,2,11/18/2022
60361,10.17,1,11/18/2022
60362,12.83,4,11/18/2022
60363,12.65,1,11/18/2022
60364,7.68,3,11/18/2022
60365,19.76,1,11/18/2022
60366,12.88,1,11/18/2022
60367,11.64,4,11/18/2022
60368,14.76,2,11/18/2022
60369,19.65,2,11/18/2022
60370,13.93,3,11/18/2022
60371,8.73,3,11/18/2022
60372,32.63,1,11/18/2022
60373,15.52,2,11/18/2022
60374,12.17,3,11/18/2022
60375,11.84,3,11/18/2022
60376,19.62,2,11/18/2022
60377,16.09,4,11/18/2022
60378,24.63,3,11/18/2022
60379,28.47,2,11/18/2022
60380,14.03,2,11/18/2022
60381,11.77,1,11/18/2022
60382,14.99,3,11/18/2022
60383,18.92,2,11/18/2022
60384,24.36,4,11/18/2022
60385,15.83,2,11/18/2022
60386,14.82,1,11/18/2022
60387,10.37,2,11/18/2022
60388,15.33,2,11/18/2022
60389,13.73,1,11/18/2022
60390,4.19,4,11/18/2022
60391,9.47,3,11/18/2022
60392,15.46,3,11/18/2022
60393,15.56,1,11/18/2022
60394,16.13,3,11/18/2022
60395,19.78,2,11/18/2022
60396,4.77,2,11/18/2022
60397,7.47,4,11/18/2022
60398,14.33,2,11/18/2022
60399,7.98,2,11/18/2022
60400,23.23,2,11/18/2022
60401,34.16,2,11/18/2022
60402,2.39,4,11/18/2022
60403,24.85,2,11/18/2022
60404,10.59,2,11/18/2022
60405,30.39,4,11/18/2022
60406,17.89,3,11/18/2022
60407,17.44,2,11/18/2022
60408,8.38,3,11/18/2022
60409,4.19,4,11/18/2022
60410,23.18,3,11/18/2022
60411,18.62,2,11/18/2022
60412,12.53,4,11/18/2022
60413,9.07,1,11/18/2022
60414,8.08,4,11/18/2022
60415,12.26,4,11/18/2022
60416,10.88,1,11/18/2022
60417,4.88,1,11/18/2022
60418,10.34,1,11/18/2022
60419,2.09,2,11/18/2022
60420,7.44,1,11/18/2022
60421,17.73,3,11/18/2022
60422,13.92,1,11/18/2022
60423,6.58,3,11/18/2022
60424,21.77,3,11/18/2022
60425,27.71,2,11/18/2022
60426,23.68,1,11/18/2022
60427,19.66,2,11/18/2022
60428,2.89,2,11/18/2022
60429,8.98,1,11/18/2022
60430,8.68,1,11/18/2022
60431,25.08,1,11/18/2022
60432,12.34,2,11/18/2022
60433,10.57,4,11/18/2022
60434,3.09,1,11/18/2022
60435,12.77,3,11/18/2022
60436,17.96,4,11/18/2022
60437,14.57,2,11/18/2022
60438,6.94,3,11/18/2022
60439,2.69,3,11/18/2022
60440,16.88,3,11/18/2022
60441,11.02,1,11/18/2022
60442,13.92,3,11/18/2022
60443,8.74,3,11/18/2022
60444,9.57,2,11/18/2022
60445,8.24,4,11/18/2022
60446,13.03,3,11/18/2022
60447,15.29,2,11/18/2022
60448,10.48,3,11/18/2022
60449,17.69,4,11/18/2022
60450,8.67,2,11/18/2022
60451,21.48,1,11/18/2022
60452,22.71,3,11/18/2022
60453,14.67,2,11/18/2022
60454,6.18,1,11/18/2022
60455,18.66,2,11/18/2022
60456,6.74,2,11/18/2022
60457,23.32,1,11/18/2022
60458,4.19,3,11/18/2022
60459,10.33,4,11/18/2022
60460,10.58,3,11/18/2022
60461,24.58,2,11/18/2022
60462,24.91,1,11/18/2022
60463,12.83,1,11/18/2022
60464,7.28,2,11/18/2022
60465,11.07,1,11/18/2022
60466,19.86,1,11/18/2022
60467,11.13,1,11/18/2022
60468,8.64,4,11/18/2022
60469,12.63,3,11/18/2022
60470,6.38,4,11/18/2022
60471,19.22,4,11/18/2022
60472,12.89,1,11/18/2022
60473,11.37,1,11/18/2022
60474,8.54,1,11/18/2022
60475,6.67,4,11/18/2022
60476,2.19,3,11/18/2022
60477,8.28,1,11/18/2022
60478,17.97,2,11/18/2022
60479,18.12,3,11/18/2022
60480,11.47,1,11/18/2022
60481,10.73,2,11/18/2022
60482,3.79,1,11/18/2022
60483,22.31,4,11/18/2022
60484,20.94,4,11/18/2022
60485,4.49,4,11/18/2022
60486,7.57,4,11/18/2022
60487,8.93,2,11/18/2022
60488,12.62,4,11/18/2022
60489,6.15,1,11/18/2022
60490,12.46,2,11/18/2022
60491,10.14,4,11/18/2022
60492,17.99,3,11/18/2022
60493,19.42,4,11/18/2022
60494,8.07,4,11/18/2022
60495,11.67,2,11/18/2022
60496,9.37,1,11/18/2022
60497,4.28,2,11/18/2022
60498,22.72,4,11/18/2022
60499,13.33,4,11/18/2022
60500,13.17,4,11/18/2022
60501,26.42,1,11/18/2022
60502,6.88,3,11/18/2022
60503,15.53,4,11/18/2022
60504,8.94,2,11/18/2022
60505,22.75,2,11/18/2022
60506,16.52,1,11/18/2022
60507,12.24,4,11/18/2022
60508,20.12,4,11/18/2022
60509,24.52,1,11/18/2022
60510,17.35,1,11/18/2022
60511,8.38,1,11/18/2022
60512,16.86,1,11/18/2022
60513,19.62,1,11/18/2022
60514,21.62,2,11/18/2022
60515,13.23,2,11/18/2022
60516,11.98,2,11/18/2022
60517,15.52,2,11/18/2022
60518,7.38,2,11/18/2022
60519,26.48,4,11/18/2022
60520,8.34,2,11/18/2022
60521,10.73,3,11/18/2022
60522,10.07,1,11/18/2022
60523,11.43,1,11/18/2022
60524,13.47,4,11/18/2022
60525,11.54,3,11/18/2022
60526,19.68,4,11/18/2022
60527,14.27,3,11/18/2022
60528,13.47,4,11/18/2022
60529,13.83,4,11/18/2022
60530,14.52,1,11/19/2022
60531,4.19,2,11/19/2022
60532,17.79,3,11/19/2022
60533,2.58,2,11/19/2022
60534,12.56,1,11/19/2022
60535,17.12,2,11/19/2022
60536,17.87,3,11/19/2022
60537,2.39,3,11/19/2022
60538,20.89,3,11/19/2022
60539,9.63,1,11/19/2022
60540,22.38,1,11/19/2022
60541,4.58,3,11/19/2022
60542,9.73,4,11/19/2022
60543,13.51,2,11/19/2022
60544,20.81,2,11/19/2022
60545,14.14,4,11/19/2022
60546,18.15,3,11/19/2022
60547,8.93,2,11/19/2022
60548,8.28,1,11/19/2022
60549,7.78,4,11/19/2022
60550,10.08,3,11/19/2022
60551,5.77,2,11/19/2022
60552,17.09,4,11/19/2022
60553,33.67,4,11/19/2022
60554,16.12,1,11/19/2022
60555,11.07,1,11/19/2022
60556,9.33,3,11/19/2022
60557,6.04,3,11/19/2022
60558,23.23,4,11/19/2022
60559,30.9,3,11/19/2022
60560,11.17,3,11/19/2022
60561,15.67,4,11/19/2022
60562,25.16,4,11/19/2022
60563,25.98,4,11/19/2022
60564,15.66,1,11/19/2022
60565,11.84,1,11/19/2022
60566,6.48,3,11/19/2022
60567,36.36,1,11/19/2022
60568,10.73,1,11/19/2022
60569,24.76,2,11/19/2022
60570,20.79,2,11/19/2022
60571,6.58,2,11/19/2022
